Brand,Ratings,Speaker,Size,HD,HDMI,USB,Cost,buy_from,img_url
Haier,4.3,20,43,Full HD,3,2,28890,https://www.flipkart.com/haier-109-cm-43-inch-full-hd-led-smart-android-tv/p/itmf18e5feff956b?pid=TVSFQXAYAH6DGTV2&lid=LSTTVSFQXAYAH6DGTV2ZAIZ1O&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_198&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFQXAYAH6DGTV2.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kawtvgw0/television/t/v/2/haier-le43k6600ga-original-imafsd7qhejat7hp.jpeg?q=70
SAMSUNG,4.3,20,43,Ultra HD 4K,2,1,38999,https://www.flipkart.com/samsung-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfa84906832acc?pid=TVSFT34KGFAWQMFG&lid=LSTTVSFT34KGFAWQMFGCNWRGD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_200&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFT34KGFAWQMFG.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfbfr0w0/television/m/f/g/samsung-ua43tu7200kxxl-original-imafvs8yrbkd5hm2.jpeg?q=70
LG,4.3,20,55,Ultra HD 4K,2,1,64999,https://www.flipkart.com/lg-ultra-hd-139-cm-55-inch-4k-led-smart-tv/p/itmeurnckfyzvkyb?pid=TVSEURNC7XGVM4HZ&lid=LSTTVSEURNC7XGVM4HZKC11ND&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_202&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSEURNC7XGVM4HZ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j79czgw0/television/4/h/z/lg-55uj632t-original-imaexje8feputf5v.jpeg?q=70
TOSHIBA,4.3,30,50,Ultra HD 4K,3,2,35999,https://www.flipkart.com/toshiba-u50-series-126-cm-50-inch-ultra-hd-4k-led-smart-tv-dolby-vision-atmos/p/itma5f2c06749a94?pid=TVSFRZ43WYHQE2FS&lid=LSTTVSFRZ43WYHQE2FSUMMEM3&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_203&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFRZ43WYHQE2FS.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kex5ci80/television/2/f/s/toshiba-50u5050-original-imafvhn4ybagp54e.jpeg?q=70
SONY,4.3,0,43,Ultra HD 4K,2,2,50999,https://www.flipkart.com/sony-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itm06503fd9fca68?pid=TVSFPYDHQDGMMAAR&lid=LSTTVSFPYDHQDGMMAARESELOS&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_204&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFPYDHQDGMMAAR.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfvfwy80/television/a/a/r/sony-kd-43x7500h-original-imafw8d63gbgwghs.jpeg?q=70
LG,4.7,20,55,Ultra HD 4K,4,2,79499,https://www.flipkart.com/lg-nanocell-139-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itm0f37dce62b9ef?pid=TVSFVST4N5TDGYQP&lid=LSTTVSFVST4N5TDGYQP3RFLMY&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_205&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFVST4N5TDGYQP.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kg9qbgw0/television/y/q/p/lg-55nano80tna-original-imafwjxjygrrmqhg.jpeg?q=70
LG,4.3,20,43,Full HD,1,1,35999,https://www.flipkart.com/lg-108-cm-43-inch-full-hd-led-tv/p/itmejnn8ytdwrepq?pid=TVSEJNN8BCAU2BSZ&lid=LSTTVSEJNN8BCAU2BSZIXAZAJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_206&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSEJNN8BCAU2BSZ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/b/s/z/lg-43lh547a-original-imaejnzcsyjya3hz.jpeg?q=70
TCL,4.4,30,50,Ultra HD 4K,3,2,49999,https://www.flipkart.com/tcl-c715-series-126-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-handsfree-voice-control-dolby-vision-atmos/p/itmd30a3de174f97?pid=TVSFVSZHYGZXRGKD&lid=LSTTVSFVSZHYGZXRGKDPNHMHQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_207&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFVSZHYGZXRGKD.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/knoxnrk0/television/u/n/4/50c715-tcl-original-imag2bdr53j6gg7y.jpeg?q=70
KODAK,4.5,30,65,Ultra HD 4K,3,2,54999,https://www.flipkart.com/kodak-ca-series-164-cm-65-inch-ultra-hd-4k-led-smart-android-tv-dolby-digital-plus/p/itm3950eac6b647b?pid=TVSFP6FJZGCAK8UH&lid=LSTTVSFP6FJZGCAK8UH3RU6QW&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_208&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFP6FJZGCAK8UH.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70
Panasonic,4.4,20,49,Ultra HD 4K,3,2,46999,https://www.flipkart.com/panasonic-fx650-series-123-cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmf6mfgvym3cgyy?pid=TVSF6MFGZFNNSZCZ&lid=LSTTVSF6MFGZFNNSZCZCYXNNY&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_209&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSF6MFGZFNNSZCZ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jkwwgi80/television/z/c/z/panasonic-th-49fx650d-original-imaf85rg9fwrakvg.jpeg?q=70
LG,4.3,20,32,HD,2,1,17199,https://www.flipkart.com/lg-80-cm-32-inch-hd-ready-led-tv/p/itmf6b4gzxrejryy?pid=TVSF6B4GZ6ZZVH7C&lid=LSTTVSF6B4GZ6ZZVH7CAVKUEI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_210&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSF6B4GZ6ZZVH7C.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jjg15zk0/television/h/7/c/lg-32lk536bptb-original-imaf7ysydvnhsk46.jpeg?q=70
Vu,4.3,24,43,Full HD,2,2,25490,https://www.flipkart.com/vu-108-cm-43-inch-full-hd-led-smart-android-tv/p/itm31e4b9841db46?pid=TVSFRSGYAQNRPKDJ&lid=LSTTVSFRSGYAQNRPKDJJYICDQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_211&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFRSGYAQNRPKDJ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kae95e80/television/k/d/j/vu-43ga-original-imafryjghgsxpmsb.jpeg?q=70
SAMSUNG,4.7,20,49,Full HD,3,2,86900,https://www.flipkart.com/samsung-series-5-123-cm-49-inch-full-hd-led-smart-tv/p/itmevhpazgscc5qe?pid=TVSEVHPAGZV9ZKNK&lid=LSTTVSEVHPAGZV9ZKNKAMV16T&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_212&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSEVHPAGZV9ZKNK.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j4sronk0/television/2/b/d/samsung-32m5570-original-imaevmgh3ttm7jxz.jpeg?q=70
SAMSUNG,4.4,40,43,Full HD,2,1,32999,https://www.flipkart.com/samsung-series-5-108-cm-43-inch-full-hd-led-tv/p/itmf5xzyyzqdajrn?pid=TVSF5XZYVAMHGBG8&lid=LSTTVSF5XZYVAMHGBG8IKPKJZ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_213&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSF5XZYVAMHGBG8.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jialea80/television/b/g/8/samsung-43n5100-original-imaf64ewtyhwx4gy.jpeg?q=70
SONY,4.4,8,48,Full HD,2,2,67900,https://www.flipkart.com/sony-bravia-120-9-cm-48-inch-full-hd-led-smart-tv/p/itmeh8vzzwap8frz?pid=TVSEH8VZ5FHG2GUU&lid=LSTTVSEH8VZ5FHG2GUU85ZHPZ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_214&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSEH8VZ5FHG2GUU.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/h/q/y/sony-klv-32w562d-original-imaernd3pbzfhhxn.jpeg?q=70
TCL,4.3,20,43,Full HD,2,1,27749,https://www.flipkart.com/tcl-p65-series-108-cm-43-inch-full-hd-led-smart-android-tv/p/itm1a25eb699d071?pid=TVSFDPSGPHEU2RUJ&lid=LSTTVSFDPSGPHEU2RUJMD3KXR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_215&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFDPSGPHEU2RUJ.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jvv9zm80/television/p/z/6/tcl-40s6500-40s6500-original-imafghwjggfyjgxd.jpeg?q=70
Lloyd,4.3,30,43,Ultra HD 4K,4,2,33999,https://www.flipkart.com/lloyd-clara-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfh8mgar6gynxy?pid=TVSFH8MGHZVF3AXB&lid=LSTTVSFH8MGHZVF3AXB2VJ2KV&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_9_216&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=618fe495-567a-418c-84cd-33b2dd037b1b.TVSFH8MGHZVF3AXB.SEARCH&ppt=None&ppn=None&ssid=zb6ds7xr280000001622280567289&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jws547k0/television/a/x/b/lloyd-l43u1v0iv-original-imafhcfcjg9xhr7p.jpeg?q=70
SAMSUNG,4.4,20,43,Ultra HD 4K,3,2,44460,https://www.flipkart.com/samsung-uhd-8-series-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itm0d2f8ea70d95e?pid=TVSFT8G8MMT5Y8AB&lid=LSTTVSFT8G8MMT5Y8AB9J5XIW&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_217&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSFT8G8MMT5Y8AB.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kcnp8y80/television/8/a/b/samsung-un43tu8000fxza-original-imaftqrrrvsb3qq4.jpeg?q=70
Haier,4.4,20,50,Ultra HD 4K,4,2,43999,https://www.flipkart.com/haier-127-cm-50-inch-ultra-hd-4k-led-smart-android-tv/p/itm7e52a76ea456e?pid=TVSFV9YSFJAYQ8SK&lid=LSTTVSFV9YSFJAYQ8SK1DMRYU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_218&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSFV9YSFJAYQ8SK.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70
LG,4.4,20,43,Full HD,2,1,31500,https://www.flipkart.com/lg-all-in-one-108-cm-43-inch-full-hd-led-smart-tv/p/itmfhsgbwmvkhfj5?pid=TVSFHSGBGWNGKTPG&lid=LSTTVSFHSGBGWNGKTPG43J5XT&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_219&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSFHSGBGWNGKTPG.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k05ljm80/television/t/p/g/lg-43lm5600ptc-original-imafjydmeh8u3pg7.jpeg?q=70
Lloyd,4.8,30,65,Ultra HD 4K,4,2,74999,https://www.flipkart.com/lloyd-clara-163-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmfh8mggztg5qyw?pid=TVSFH8MG283QUBHT&lid=LSTTVSFH8MG283QUBHT8Q5UFM&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_220&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSFH8MG283QUBHT.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jwpa8i80/television/b/h/t/lloyd-l65u1y0iv-original-imafhcywzkwpczqw.jpeg?q=70
LG,4.2,20,49,Full HD,2,1,40000,https://www.flipkart.com/lg-123-cm-49-inch-full-hd-led-tv/p/itmeurncg9txumtm?pid=TVSEURNC7QB3GZHX&lid=LSTTVSEURNC7QB3GZHXGEZ3BJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_222&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSEURNC7QB3GZHX.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j6zcwi80/television/e/t/z/lg-43lj523t-original-imaew8rwxfst9pmg.jpeg?q=70
TCL,4.5,24,55,Ultra HD 4K,3,1,40499,https://www.flipkart.com/tcl-p615-139-cm-55-inch-ultra-hd-4k-led-smart-android-tv-dolby-audio/p/itmdb7e52e85ab04?pid=TVSFZFHKMBWFT9EZ&lid=LSTTVSFZFHKMBWFT9EZXTHREC&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_223&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSFZFHKMBWFT9EZ.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kmuxevk0/television/p/q/3/55p615-tcl-original-imagfz6wrm54vt4p.jpeg?q=70
Panasonic,4.2,16,40,Full HD,2,2,24999,https://www.flipkart.com/panasonic-101-5-cm-40-inch-full-hd-led-tv/p/itmezmggjpfzcgyk?pid=TVSEZMGD5BYQCXBB&lid=LSTTVSEZMGD5BYQCXBBLSDFGH&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_224&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSEZMGD5BYQCXBB.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/x/b/b/panasonic-th-40d200dx-original-imaeqy54jzbqbhag.jpeg?q=70
SAMSUNG,4.3,10,32,HD,2,1,14999,https://www.flipkart.com/samsung-80-cm-32-inch-hd-ready-led-tv/p/itme8yrfm32d4xzn?pid=TVSE8YRFSUBEHZB6&lid=LSTTVSE8YRFSUBEHZB63PUNZI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_225&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSE8YRFSUBEHZB6.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/z/b/6/samsung-32j4003-original-imaezvg8eynmheds.jpeg?q=70
SAMSUNG,4.4,40,49,Ultra HD 4K,4,2,129900,https://www.flipkart.com/samsung-series-8-123-cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmf5xzypyqhh88p?pid=TVSF5XZYPWAZX8NZ&lid=LSTTVSF5XZYPWAZX8NZ9HTBOI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_226&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSF5XZYPWAZX8NZ.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jialea80/television/8/n/z/samsung-49nu8000-original-imaf64f2g5dhyyrt.jpeg?q=70
SAMSUNG,4.4,40,49,Ultra HD 4K,4,3,179900,https://www.flipkart.com/samsung-123-cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmehyhe9whpvrjy?pid=TVSEHYHEQJAZFYGV&lid=LSTTVSEHYHEQJAZFYGVA5JJN0&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_227&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSEHYHEQJAZFYGV.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j3xbzww0/television/y/g/v/samsung-49ks7000-original-imaeuyd4hgm7femp.jpeg?q=70
SAMSUNG,5,40,65,Ultra HD 4K,3,2,178999,https://www.flipkart.com/samsung-q-series-163-cm-65-inch-qled-ultra-hd-4k-smart-tv/p/itmf5xzynzhfvr6y?pid=TVSF5XZYGCFVYTHK&lid=LSTTVSF5XZYGCFVYTHKJEMCDD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_228&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSF5XZYGCFVYTHK.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jnm2efk0/television/c/a/z/samsung-qa65q6fnakxxl-original-imaf64fyuszxgyn4.jpeg?q=70
Panasonic,4.1,20,43,Full HD,3,2,50666,https://www.flipkart.com/panasonic-109-cm-43-inch-full-hd-led-smart-tv/p/itmef6d8fyjm8yhm?pid=TVSEF6D8UUBJVYSD&lid=LSTTVSEF6D8UUBJVYSDEPVITR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_230&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSEF6D8UUBJVYSD.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/y/s/d/panasonic-th-43cs400dx-original-imaemzuhzbyxh6ec.jpeg?q=70
SAMSUNG,4.6,40,43,Full HD,2,1,38990,https://www.flipkart.com/samsung-r5570-108-cm-43-inch-full-hd-led-smart-tv/p/itmca7bedfed9216?pid=TVSFK7E9W2RG5ZHE&lid=LSTTVSFK7E9W2RG5ZHEOGBALF&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_231&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSFK7E9W2RG5ZHE.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k0y6cnk0/television/z/h/e/samsung-ua43r5570auxxl-original-imafkmp5m3x9danc.jpeg?q=70
LG,4.4,40,49,Ultra HD 4K,4,3,120989,https://www.flipkart.com/lg-123-cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmf5zzhgjybmtwc?pid=TVSF5ZZHHKDVVXJC&lid=LSTTVSF5ZZHHKDVVXJCD920GV&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_232&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSF5ZZHHKDVVXJC.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k2xmd8w0/television/x/j/c/lg-49sk8500pta-original-imafm642jsbgjudg.jpeg?q=70
LG,4.5,35,43,Ultra HD 4K,3,2,47499,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmf7yraubnjgyzg?pid=TVSF7YRA5MZ96AC3&lid=LSTTVSF7YRA5MZ96AC3V1ITFR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_10_233&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=1b116abe-894a-4e57-9fa4-983a3ecbd9c0.TVSF7YRA5MZ96AC3.SEARCH&ppt=None&ppn=None&ssid=v8mk1rsqao0000001622280604442&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jn0msnk0/television/a/c/3/lg-43uk6780pte-original-imaf9svfgpxpy7jc.jpeg?q=70
